system:index,area_km2,class_name_n0,class_name_n1,class_name_n2,class_name_n3,class_name_n4,classe,nome,territory,year,.geo
17_8_2,66.6478910663454,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_3,0.26051185705566393,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_4,1.9854126135864274,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_5,1338.5969978662908,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_6,6.231653190246759,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_7,18.233551463684197,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_8,3.0607785067749025,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_9,0.008925159301757812,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Soja,39,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8_10,16.786192140380937,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Uruará,1508159.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_0,1418.6881750444984,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_1,129.2315571530143,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_2,23.833075214476853,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_3,0.8739026691894559,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_4,1272.8086434600314,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_5,1.607074668701173,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_6,16.429049957397492,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_7,223.79547123137252,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9_8,2.1410323928222694,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Vitória do Xingu,1508357.0,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_0,146238.83064610482,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_1,1730.1602982074817,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_2,6758.723697117613,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_3,83.3675377597048,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_4,161.08501888287418,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_5,2600.668031847092,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_6,19.392703993408453,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_7,27.142133656127935,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_8,181.30741622094638,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_9,22.47916338012646,Antrópico,Área não vegetada,Mineração,Mineração,Mineração,30,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_10,1698.445465313355,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0_11,10.057672146728507,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Altamira,1500602.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_0,10718.923566011335,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_1,0.008014408813476563,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_2,231.75079355236676,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_3,39.71596551586887,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_4,1.9598450843505915,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_5,745.3472558092566,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_6,2.8904976810302774,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_7,10.269899296691895,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_8,0.8773459310302751,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1_9,143.27251611511596,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Anapu,1500859.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_0,4546.647268392305,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_1,97.57720494036934,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_2,0.6041156639404299,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_3,0.09457131304931643,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_4,1695.0709114897904,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_5,3.2166581687011733,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_6,4.833222278259276,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_7,5.314783313171383,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2_8,9.164599619323738,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Brasil Novo,1501725.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_0,7179.770212395119,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_1,79.92790513293532,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_2,0.1588695678710938,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_3,0.023208863220214843,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_4,1002.3398664738162,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_5,2.629889466918932,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_6,4.50668570770264,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_7,2.7550327125854484,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3_8,0.3847598627319335,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Medicilândia,1504455.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_0,9829.748671698144,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_1,1.1935036071166998,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_2,99.84956884576374,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_3,0.014276344848632815,Antrópico,Agropecuária,Silvicultura,Silvicultura,Silvicultura,9,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_4,1.0322454860839845,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_5,1.0821139748535156,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_6,1870.6754090336017,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_7,2.908062777465841,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_8,8.678628240661617,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_9,0.018726272216796878,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_10,16.83481954864501,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4_11,0.01695549871826172,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Pacajá,1505486.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_0,6293.970798926346,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_1,0.007135391296386718,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_2,80.40687809356689,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_3,1.1015759994506822,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_4,1.6252050423583981,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_5,765.1050507494061,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_6,2.475277586669923,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_7,9.028490444519042,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_8,1.7790310200805668,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5_9,17.545254890075675,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Placas,1505650.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_0,11641.071155051543,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_1,0.00804142254638672,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_2,1396.936795218726,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_3,1.5261254140624991,Antrópico,Agropecuária,Silvicultura,Silvicultura,Silvicultura,9,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_4,1964.6438415072068,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_5,1.4804559863281246,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_6,510.1385270395059,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_7,2.3527679311523277,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_8,2.238823942810057,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_9,1895.7995733023115,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6_10,2.9516970605468766,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Porto de Moz,1505908.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_0,13128.41817881794,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_1,0.5467867948608393,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_2,554.7418144918777,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_3,9.154302566406253,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_4,0.16942787176513674,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_5,297.06561991344466,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_6,1.620928799743653,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_7,2.4182665377807586,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_8,0.41268846179199226,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7_9,425.00945996105634,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Senador José Porfírio,1507805.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_0,9269.212797592343,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_1,0.008026840576171874,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_2,66.70059251086444,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_3,0.26943860528564445,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_4,2.0139584428100603,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_5,1406.3792239690376,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_6,6.253956315490906,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_7,25.06110118664557,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_8,2.834976756225586,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_9,0.02319927117919922,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Soja,39,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8_10,12.205026046142567,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Uruará,1508159.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_0,1353.6099429208439,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_1,128.31301602905222,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_2,31.004229951172565,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_3,1.0586736799316456,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_4,1337.4887683799757,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_5,1.6749326313476587,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_6,18.091179415954556,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_7,216.29945194438756,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9_8,1.819599725036625,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Vitória do Xingu,1508357.0,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_0,145592.6887118751,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_1,1726.8068148539642,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_2,6741.862065285219,Natural,Floresta,Floresta Alagável,Floresta Alagável,Floresta Alagável,6,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_3,79.89605063079857,Natural,Formação Natural não Florestal,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,Campo Alagado e Área Pantanosa,11,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_4,156.10915386261036,Natural,Formação Natural não Florestal,Formação Campestre,Formação Campestre,Formação Campestre,12,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_5,3263.834955002606,Antrópico,Agropecuária,Pastagem,Pastagem,Pastagem,15,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_6,19.575317646545678,Antrópico,Área não vegetada,Área Urbanizada,Área Urbanizada,Área Urbanizada,24,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_7,31.520116691589116,Antrópico,Área não vegetada,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,Outras Áreas não Vegetadas,25,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_8,181.34291780560216,Antrópico,Área não vegetada,Afloramento Rochoso,Afloramento Rochoso,Afloramento Rochoso,29,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_9,22.95628494219916,Antrópico,Área não vegetada,Mineração,Mineração,Mineração,30,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_10,1707.2773806168868,Natural,Corpos D'água,"Rios, Lagos e Oceano","Rios, Lagos e Oceano","Rios, Lagos e Oceano",33,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0_11,7.876669225036625,Antrópico,Agropecuária,Agricultura,Lavoura Temporária,Outras Lavouras Temporárias,41,Altamira,1500602.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_1_0,10513.330750820147,Natural,Floresta,Formação Florestal,Formação Florestal,Formação Florestal,3,Anapu,1500859.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_1_1,0.008014408813476563,Natural,Floresta,Formação Savânica,Formação Savânica,Formação Savânica,4,Anapu,1500859.0,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
