system:index,Ano,Nível 4,area_km2,classe,frequencia,.geo
0_1_145,1985,Formação Florestal,0.00890522686767578,3,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_146,1985,Formação Campestre,0.0035620999755859376,12,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_147,1985,Pastagem,0.0017810487060546875,15,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_148,1985,Afloramento Rochoso,0.02404419641113282,29,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_149,1985,Formação Florestal,0.0026715674438476562,3,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_150,1985,Formação Campestre,0.008014727416992188,12,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_151,1985,Afloramento Rochoso,0.02226303997802734,29,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_152,1985,Formação Florestal,0.0026715750732421877,3,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_153,1985,Pastagem,0.0017810501708984375,15,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_154,1985,Afloramento Rochoso,0.017810497741699217,29,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_155,1985,Formação Florestal,8.905202026367187E-4,3,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_156,1985,Pastagem,0.004452626708984375,15,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_157,1985,Afloramento Rochoso,0.006233681640625,29,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_158,1985,Formação Florestal,0.002674025207519531,3,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_159,1985,Formação Campestre,8.913414306640625E-4,12,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_160,1985,Pastagem,0.00356209521484375,15,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_161,1985,Afloramento Rochoso,0.009795789306640625,29,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_162,1985,Formação Florestal,0.0026740233154296873,3,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_163,1985,Pastagem,0.008905237365722657,15,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_164,1985,Afloramento Rochoso,0.012467358520507812,29,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_165,1985,Formação Campestre,0.001782682861328125,12,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_166,1985,Pastagem,0.0026715573120117187,15,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_167,1985,Afloramento Rochoso,0.0017810494384765626,29,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_168,1985,Formação Florestal,8.90525634765625E-4,3,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_169,1985,Pastagem,0.0026715700073242188,15,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_170,1985,Afloramento Rochoso,0.004452627502441406,29,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_171,1985,Formação Florestal,8.913404541015625E-4,3,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_172,1985,Formação Campestre,0.00356536279296875,12,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_173,1985,Pastagem,0.005343150512695313,15,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_174,1985,Afloramento Rochoso,0.0017810538330078124,29,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_175,1985,Formação Campestre,0.0035653637695312497,12,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_176,1985,Afloramento Rochoso,8.905191040039063E-4,29,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_177,1985,Pastagem,0.0017810382080078126,15,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_178,1985,Pastagem,0.006233639221191406,15,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_179,1985,Afloramento Rochoso,0.001781039306640625,29,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,1985,Outras Áreas não Vegetadas,0.050872202453613284,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,1985,Formação Florestal,291.66338760279075,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,1985,Floresta Alagável,4.469697663085936,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,1985,Campo Alagado e Área Pantanosa,0.029449268310546874,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,1985,Pastagem,809.1537853988673,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,1985,Área Urbanizada,0.0874670388793945,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_6,1985,Outras Áreas não Vegetadas,1.6781233509521478,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_7,1985,"Rios, Lagos e Oceano",0.2383501993408203,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_8,1985,Soja,0.08301036218261718,39,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_9,1985,Outras Lavouras Temporárias,0.4212968728027346,41,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_10,1985,Outras Áreas não Vegetadas,0.0035713577880859375,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_11,1985,Formação Florestal,52.05091122320546,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_12,1985,Floresta Alagável,0.8222189830322265,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_13,1985,Campo Alagado e Área Pantanosa,0.004461429138183594,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_14,1985,Pastagem,377.64492570543894,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_15,1985,Área Urbanizada,0.005355127502441406,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_16,1985,Outras Áreas não Vegetadas,0.71233812310791,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_17,1985,"Rios, Lagos e Oceano",0.046412372009277336,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_18,1985,Soja,0.08568644946289064,39,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_19,1985,Outras Lavouras Temporárias,0.39898550836181634,41,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_20,1985,Outras Áreas não Vegetadas,8.928161010742187E-4,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_21,1985,Formação Florestal,13.339982006225565,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_22,1985,Floresta Alagável,0.1982131650390625,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_23,1985,Campo Alagado e Área Pantanosa,8.923297729492187E-4,11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_24,1985,Pastagem,128.5144410654912,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_25,1985,Outras Áreas não Vegetadas,0.14728638989257814,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_26,1985,"Rios, Lagos e Oceano",0.00981562530517578,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_27,1985,Soja,0.010711703979492188,39,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_28,1985,Outras Lavouras Temporárias,0.09995628784179682,41,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_29,1985,Formação Florestal,3.3091334971923776,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_30,1985,Floresta Alagável,0.043752176574707036,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_31,1985,Campo Alagado e Área Pantanosa,0.0026763291015625,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_32,1985,Pastagem,40.39712321185329,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_33,1985,Outras Áreas não Vegetadas,0.05356203784179688,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_34,1985,"Rios, Lagos e Oceano",0.0017844390258789063,33,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_35,1985,Outras Lavouras Temporárias,0.014278844543457033,41,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_36,1985,Formação Florestal,0.7542757092895507,3,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_37,1985,Floresta Alagável,0.023215730407714845,6,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_38,1985,Pastagem,13.536492600280772,15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_39,1985,Outras Áreas não Vegetadas,0.011606277648925781,25,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_40,1985,Outras Lavouras Temporárias,0.006249075378417969,41,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_41,1985,Formação Florestal,0.19727233233642572,3,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_42,1985,Floresta Alagável,0.0035716098022460937,6,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_43,1985,Pastagem,4.2364643582763675,15,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_44,1985,Outras Áreas não Vegetadas,0.0017856436767578125,25,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_45,1985,Outras Lavouras Temporárias,0.0026772020874023437,41,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_46,1985,Formação Florestal,0.037495342590332034,3,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_47,1985,Floresta Alagável,0.003570875,6,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_48,1985,Pastagem,1.141907991088867,15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_49,1985,Outras Áreas não Vegetadas,0.005356376037597657,25,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_50,1985,Outras Lavouras Temporárias,0.0017848009033203124,41,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_51,1985,Formação Florestal,0.008030900756835936,3,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_52,1985,Pastagem,0.5079848301391601,15,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_53,1985,Formação Florestal,0.001784287353515625,3,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_54,1985,Pastagem,0.2133679311523436,15,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_55,1985,Pastagem,0.08035217785644538,15,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_56,1985,Pastagem,0.066067312866211,15,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_57,1985,Pastagem,0.04820833758544922,15,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_58,1985,Pastagem,0.029465482299804686,15,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_59,1985,Pastagem,0.005356776428222656,15,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,1985,Outras Áreas não Vegetadas,0.008033522094726561,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_1,1985,Formação Florestal,217.48052765026847,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_2,1985,Floresta Alagável,4.867973421813972,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_3,1985,Campo Alagado e Área Pantanosa,0.011607166992187501,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_4,1985,Pastagem,746.9992318311479,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_5,1985,Área Urbanizada,0.6237851765136722,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_6,1985,Outras Áreas não Vegetadas,1.8205851907348627,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_7,1985,"Rios, Lagos e Oceano",0.12585989965820316,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_8,1985,Soja,0.014283127624511716,39,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_9,1985,Outras Lavouras Temporárias,0.02677764447021484,41,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_10,1985,Outras Áreas não Vegetadas,0.006247323486328124,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_11,1985,Formação Florestal,43.51984418975839,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_12,1985,Floresta Alagável,1.0614578973388673,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_13,1985,Campo Alagado e Área Pantanosa,0.0017847161865234375,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_14,1985,Pastagem,307.9612279232795,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_15,1985,Área Urbanizada,0.22577651495361395,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_16,1985,Outras Áreas não Vegetadas,0.5336895610961914,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_17,1985,"Rios, Lagos e Oceano",0.05176478253173827,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_18,1985,Soja,0.016959506103515626,39,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_19,1985,Outras Lavouras Temporárias,0.05534783148193359,41,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_20,1985,Outras Áreas não Vegetadas,0.015172070556640625,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_21,1985,Formação Florestal,10.237304420959488,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_22,1985,Floresta Alagável,0.2954977650756835,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_23,1985,Pastagem,97.82700962744107,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_24,1985,Área Urbanizada,0.1436760233154296,24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_25,1985,Outras Áreas não Vegetadas,0.16331261859130852,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_26,1985,"Rios, Lagos e Oceano",0.002677543701171875,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_27,1985,Soja,0.006248924499511718,39,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_28,1985,Outras Lavouras Temporárias,0.016964144592285155,41,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_29,1985,Formação Florestal,3.6314165848999123,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_30,1985,Floresta Alagável,0.09730421124267578,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_31,1985,Campo Alagado e Área Pantanosa,0.0017854774780273438,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_32,1985,Pastagem,30.809501393249562,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_33,1985,Área Urbanizada,0.05532876086425781,24,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_34,1985,Outras Áreas não Vegetadas,0.06871879821777344,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_35,1985,"Rios, Lagos e Oceano",8.92351806640625E-4,33,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_36,1985,Soja,0.0026780400390625,39,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_37,1985,Outras Lavouras Temporárias,0.01696404064941406,41,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_38,1985,Formação Florestal,0.7587856936645506,3,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_39,1985,Floresta Alagável,0.04017842626953125,6,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_40,1985,Pastagem,10.342688977478007,15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_41,1985,Área Urbanizada,0.01784791735839844,24,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_42,1985,Outras Áreas não Vegetadas,0.0053550328979492185,25,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_43,1985,Formação Florestal,0.0598080580444336,3,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_44,1985,Floresta Alagável,0.009821898986816405,6,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_45,1985,Pastagem,3.6500117026367165,15,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_46,1985,Área Urbanizada,0.013386004089355473,24,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_47,1985,Outras Áreas não Vegetadas,8.925491333007813E-4,25,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_48,1985,Formação Florestal,0.01428329266357422,3,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_49,1985,Pastagem,2.0969131779785153,15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_50,1985,Área Urbanizada,0.00803163800048828,24,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_51,1985,Formação Florestal,0.007141774169921875,3,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_52,1985,Pastagem,1.2390775165405281,15,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_53,1985,Área Urbanizada,0.009816447448730468,24,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_54,1985,Formação Florestal,0.008927170288085937,3,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_55,1985,Pastagem,0.5150885866088861,15,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_56,1985,Formação Florestal,0.0017854649047851561,3,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_57,1985,Pastagem,0.32762855249023476,15,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_58,1985,Pastagem,0.10534335986328122,15,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_59,1985,Pastagem,0.02946086090087889,15,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_60,1985,Pastagem,0.008034781494140626,15,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,1985,Outras Áreas não Vegetadas,0.01695457916259766,0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,1985,Formação Florestal,351.70727322118967,3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,1985,Formação Savânica,0.04816764984130859,4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,1985,Floresta Alagável,4.239054173522955,6,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,1985,Silvicultura,0.004461318603515625,9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_5,1985,Campo Alagado e Área Pantanosa,0.04639078076171875,11,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,1985,Formação Campestre,0.12312665020751956,12,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,1985,Pastagem,2184.075938697463,15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_8,1985,Área Urbanizada,0.6360264507446286,24,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_9,1985,Outras Áreas não Vegetadas,2.6851796598510744,25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_10,1985,Afloramento Rochoso,0.001783455749511719,29,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_11,1985,"Rios, Lagos e Oceano",0.5103105473632813,33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_12,1985,Soja,8.659567157470725,39,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_13,1985,Outras Lavouras Temporárias,3.00554607611084,41,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_14,1985,Outras Áreas não Vegetadas,0.0187338779296875,0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_15,1985,Formação Florestal,86.49425572613511,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_16,1985,Formação Savânica,0.0463856348876953,4,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_17,1985,Floresta Alagável,0.7770987019042968,6,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_18,1985,Silvicultura,0.004461354614257813,9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_19,1985,Campo Alagado e Área Pantanosa,0.03836450109863282,11,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_20,1985,Formação Campestre,0.02586791766357422,12,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_21,1985,Pastagem,1373.9069360571355,15,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_22,1985,Área Urbanizada,0.35502859454345725,24,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_23,1985,Outras Áreas não Vegetadas,1.1856225491333008,25,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_24,1985,Afloramento Rochoso,0.00267518408203125,29,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_25,1985,"Rios, Lagos e Oceano",0.12669836169433596,33,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_26,1985,Soja,7.054687940856929,39,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_27,1985,Outras Lavouras Temporárias,2.820084632751465,41,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_28,1985,Outras Áreas não Vegetadas,0.012486954528808592,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_29,1985,Formação Florestal,22.08895202636719,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_30,1985,Formação Savânica,0.035683865478515625,4,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_31,1985,Floresta Alagável,0.1891552083129883,6,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_32,1985,Silvicultura,0.00446139306640625,9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_33,1985,Campo Alagado e Área Pantanosa,0.0071377395019531255,11,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_34,1985,Formação Campestre,0.017843524658203123,12,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_35,1985,Pastagem,596.7197018261078,15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_36,1985,Área Urbanizada,0.06422660540771484,24,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_37,1985,Outras Áreas não Vegetadas,0.584352200012207,25,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_38,1985,"Rios, Lagos e Oceano",0.03212052093505859,33,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_39,1985,Soja,3.6067849545288078,39,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_40,1985,Outras Lavouras Temporárias,1.5978424081420888,41,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_41,1985,Outras Áreas não Vegetadas,0.004457885925292969,0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_42,1985,Formação Florestal,5.612891834167481,3,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_43,1985,Formação Savânica,0.03300358728027344,4,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_44,1985,Floresta Alagável,0.08923069232177734,6,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_45,1985,Silvicultura,8.92278564453125E-4,9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_46,1985,Campo Alagado e Área Pantanosa,0.003567979064941406,11,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_47,1985,Formação Campestre,0.013385783569335938,12,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_48,1985,Pastagem,220.758704981811,15,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_49,1985,Área Urbanizada,0.03300509167480468,24,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_50,1985,Outras Áreas não Vegetadas,0.24354733642578127,25,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_51,1985,Afloramento Rochoso,0.0026750231323242188,29,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_52,1985,"Rios, Lagos e Oceano",0.007136794494628906,33,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_53,1985,Soja,1.5816932542114255,39,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_54,1985,Outras Lavouras Temporárias,0.8413238159179682,41,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_55,1985,Outras Áreas não Vegetadas,0.002674732238769531,0,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_56,1985,Formação Florestal,1.69704533203125,3,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_57,1985,Formação Savânica,0.009812085144042968,4,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_58,1985,Floresta Alagável,0.01427627569580078,6,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_59,1985,Campo Alagado e Área Pantanosa,8.919947509765625E-4,11,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_60,1985,Formação Campestre,0.001784662109375,12,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_61,1985,Pastagem,75.80315029718048,15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_62,1985,Área Urbanizada,0.03568108331298828,24,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_63,1985,Outras Áreas não Vegetadas,0.10349896716308594,25,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_64,1985,Afloramento Rochoso,0.0017832951049804688,29,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_65,1985,"Rios, Lagos e Oceano",0.005352699157714844,33,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_66,1985,Soja,0.5477384501953122,39,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_67,1985,Outras Lavouras Temporárias,0.4050489190673828,41,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_68,1985,Outras Áreas não Vegetadas,0.004457886779785156,0,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_69,1985,Formação Florestal,0.372075624572754,3,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_70,1985,Formação Savânica,0.009812114440917969,4,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_71,1985,Floresta Alagável,8.924647216796875E-4,6,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_72,1985,Pastagem,27.340743476928566,15,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_73,1985,Área Urbanizada,0.03300528137207031,24,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_74,1985,Outras Áreas não Vegetadas,0.03569078552246094,25,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_75,1985,Soja,0.18376574810791016,39,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_76,1985,Outras Lavouras Temporárias,0.15078390277099607,41,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_77,1985,Formação Florestal,0.09189503302001953,3,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_78,1985,Formação Savânica,0.002676308288574219,4,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_79,1985,Floresta Alagável,8.9188427734375E-4,6,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
